ocn1	relation	subject_type	subject_id	date	games	source_ref	evidence_grade	note
D.Bgm.Acc.Tei	renamed	name	Blackmar-Diemer Gambit Accepted: Teichmann Variation	2022-12-11		lichess-org/chess-openings, pull request #79 'Blackmar-Diemer Gambit Overhaul' by alexandru-duca: https://github.com/lichess-org/chess-openings/pull/79	attested	renamed to 'Blackmar-Diemer Gambit Accepted: Teichmann Defense' on 2022-12-11
D.Bgm.Cap.Nc3.Nf6.f3.Bf5	renamed	name	Blackmar-Diemer Gambit Declined: Vienna Variation	2022-12-11		lichess-org/chess-openings, pull request #79 'Blackmar-Diemer Gambit Overhaul' by alexandru-duca: https://github.com/lichess-org/chess-openings/pull/79	attested	renamed to 'Blackmar-Diemer Gambit Declined: Vienna Defense' on 2022-12-11
D.Bgm.Cap.Nc3.Nf6.f3.e6	renamed	name	Blackmar-Diemer Gambit Declined: Weinsbach Declination	2022-12-11		lichess-org/chess-openings, pull request #79 'Blackmar-Diemer Gambit Overhaul' by alexandru-duca: https://github.com/lichess-org/chess-openings/pull/79	attested	renamed to 'Blackmar-Diemer Gambit Declined: Weinsbach Defense' on 2022-12-11
D.Bgm.Cap.Nc3.e5.Be3	renamed	name	Blackmar-Diemer Gambit: Lemberger Countergambit, Diemer Attack	2022-12-11		lichess-org/chess-openings, pull request #79 'Blackmar-Diemer Gambit Overhaul' by alexandru-duca: https://github.com/lichess-org/chess-openings/pull/79	attested	renamed to 'Blackmar-Diemer Gambit: Lemberger Countergambit, Soller Attack' on 2022-12-11
D.Bgm.Cap.Nc3.e5.Nxe4	renamed	name	Blackmar-Diemer Gambit: Lemberger Countergambit, Simple Variation	2022-12-11		lichess-org/chess-openings, pull request #79 'Blackmar-Diemer Gambit Overhaul' by alexandru-duca: https://github.com/lichess-org/chess-openings/pull/79	attested	renamed to 'Blackmar-Diemer Gambit: Lemberger Countergambit, Lange Gambit' on 2022-12-11
D.Bgm.Cap.f3	renamed	name	Blackmar-Diemer Gambit: Gedult Gambit	2022-12-11		lichess-org/chess-openings, pull request #79 'Blackmar-Diemer Gambit Overhaul' by alexandru-duca: https://github.com/lichess-org/chess-openings/pull/79	attested	renamed to 'Blackmar-Diemer Gambit: Blackmar Gambit' on 2022-12-11
B.Sic.Cze.Euw	renamed	name	Caro-Kann Defense: Euwe Attack, Prins Gambit	2022-12-23		lichess-org/chess-openings, pull request #81 'fix #80' by cmgchess: https://github.com/lichess-org/chess-openings/pull/81	attested	renamed to 'Sicilian Defense: Euwe Attack, Prins Gambit' on 2022-12-23
B.Sic.Mor	renamed	name	Sicilian Defense: Moscow Variation	2022-12-26		lichess-org/chess-openings, pull request #85 'Moscow Variation -> Canal Attack' by LesCyclopes: https://github.com/lichess-org/chess-openings/pull/85	attested	renamed to 'Sicilian Defense: Canal Attack,' on 2022-12-26
B.Sic.Mor.Bd7.MLn.c4	renamed	name	Sicilian Defense: Moscow Variation, Sokolsky Variation	2022-12-26		lichess-org/chess-openings, pull request #85 'Moscow Variation -> Canal Attack' by LesCyclopes: https://github.com/lichess-org/chess-openings/pull/85	attested	renamed to 'Sicilian Defense: Canal Attack, Sokolsky Variation' on 2022-12-26
B.Sic.Acc.Mar.Bg7	renamed	name	Sicilian Defense: Accelerated Fianchetto, Maróczy Bind	2022-12-27		lichess-org/chess-openings, pull request #86 'Accelerated Fianchetto -> Accelerated Dragon' by LesCyclopes: https://github.com/lichess-org/chess-openings/pull/86	attested	renamed to 'Sicilian Defense: Accelerated Dragon, Maróczy Bind' on 2022-12-27
B.Sic.Mor	renamed	name	Sicilian Defense: Canal Attack	2022-12-27		lichess-org/chess-openings, pull request #85 'Moscow Variation -> Canal Attack' by LesCyclopes: https://github.com/lichess-org/chess-openings/pull/85	attested	renamed to 'Sicilian Defense: Moscow Variation' on 2022-12-27
B.Sic.Mor.Bd7	renamed	name	Sicilian Defense: Canal Attack, Main Line	2022-12-27		lichess-org/chess-openings, pull request #85 'Moscow Variation -> Canal Attack' by LesCyclopes: https://github.com/lichess-org/chess-openings/pull/85	attested	renamed to 'Sicilian Defense: Moscow Variation, Main Line' on 2022-12-27
B.Sic.Mor.Bd7.MLn.c4	renamed	name	Sicilian Defense: Canal Attack, Sokolsky Variation	2022-12-27		lichess-org/chess-openings, pull request #85 'Moscow Variation -> Canal Attack' by LesCyclopes: https://github.com/lichess-org/chess-openings/pull/85	attested	renamed to 'Sicilian Defense: Moscow Variation, Sokolsky Variation' on 2022-12-27
B.Sic.Mor.Dfg	renamed	name	Sicilian Defense: Canal Attack, Dorfman Gambit	2022-12-27		lichess-org/chess-openings, pull request #85 'Moscow Variation -> Canal Attack' by LesCyclopes: https://github.com/lichess-org/chess-openings/pull/85	attested	renamed to 'Sicilian Defense: Moscow Variation, Dorfman Gambit' on 2022-12-27
B.Sic.Mor.Gmb	renamed	name	Sicilian Defense: Canal Attack, Moscow Gambit	2022-12-27		lichess-org/chess-openings, pull request #85 'Moscow Variation -> Canal Attack' by LesCyclopes: https://github.com/lichess-org/chess-openings/pull/85	attested	renamed to 'Sicilian Defense: Moscow Variation, Moscow Gambit' on 2022-12-27
D.QPG.Lon.Stn	renamed	name	Queen's Pawn Game: Steinitz Countergambit	2022-12-29		lichess-org/chess-openings, pull request #87 'Organised some London lines' by SandroMartens: https://github.com/lichess-org/chess-openings/pull/87	attested	renamed to 'Queen's Pawn Game: Accelerated London System, Steinitz Countergambit' on 2022-12-29
D.QPG.Lon.Stn.e4	renamed	name	Queen's Pawn Game: Morris Countergambit	2022-12-29		lichess-org/chess-openings, pull request #87 'Organised some London lines' by SandroMartens: https://github.com/lichess-org/chess-openings/pull/87	attested	renamed to 'Queen's Pawn Game: Accelerated London System, Steinitz Countergambit, Morris Countergambit' on 2022-12-29
E.QID.Mod	renamed	name	Queen's Indian Defense: Fianchetto Traditional	2022-12-29		lichess-org/chess-openings, commit 0eb0c705a by Patrick Missey: https://github.com/lichess-org/chess-openings/commit/0eb0c705a	attested	renamed to 'Queen's Indian Defense: Fianchetto Variation, Traditional Line' on 2022-12-29
B.KPG	renamed	name	King's Pawn	2023-01-16		lichess-org/chess-openings, commit 5ee7062fc by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/5ee7062fc	attested	renamed to 'King's Pawn Game' on 2023-01-16
A.Hol.Sto.c4.Nc3.Bg5	renamed	name	Dutch Defense: Stonewall, Chekhover Variation	2023-04-04		lichess-org/chess-openings, pull request #118 'Dutch stonewall vs classical' by SebasF1349: https://github.com/lichess-org/chess-openings/pull/118	attested	renamed to 'Dutch Defense: Stonewall Variation, Chekhover Variation' on 2023-04-04
C.Fou.Spa.Cls.MLn.Bar	renamed	name	Four Knights Game: Bardeleben Variation	2023-04-04		lichess-org/chess-openings, pull request #120 'Four Knights Game: Spanish Variation fixes' by SebasF1349: https://github.com/lichess-org/chess-openings/pull/120	attested	renamed to 'Four Knights Game: Spanish Variation, Bardeleben Variation' on 2023-04-04
C.Fou.Spa.Dbl	renamed	name	Four Knights Game: Double Spanish	2023-04-04		lichess-org/chess-openings, pull request #120 'Four Knights Game: Spanish Variation fixes' by SebasF1349: https://github.com/lichess-org/chess-openings/pull/120	attested	renamed to 'Four Knights Game: Spanish Variation, Double Spanish' on 2023-04-04
C.Fou.Spa.Dbl.MLn.Blk	renamed	name	Four Knights Game: Symmetrical, Blake Variation	2023-04-04		lichess-org/chess-openings, pull request #120 'Four Knights Game: Spanish Variation fixes' by SebasF1349: https://github.com/lichess-org/chess-openings/pull/120	attested	renamed to 'Four Knights Game: Spanish Variation, Symmetrical, Blake Variation' on 2023-04-04
C.Fou.Spa.Dbl.MLn.Bxc6	renamed	name	Four Knights Game: Nimzowitsch Variation	2023-04-04		lichess-org/chess-openings, pull request #120 'Four Knights Game: Spanish Variation fixes' by SebasF1349: https://github.com/lichess-org/chess-openings/pull/120	attested	renamed to 'Four Knights Game: Spanish Variation, Nimzowitsch Variation' on 2023-04-04
C.Fou.Spa.Dbl.MLn.Jan	renamed	name	Four Knights Game: Janowski Variation	2023-04-04		lichess-org/chess-openings, pull request #120 'Four Knights Game: Spanish Variation fixes' by SebasF1349: https://github.com/lichess-org/chess-openings/pull/120	attested	renamed to 'Four Knights Game: Spanish Variation, Janowski Variation' on 2023-04-04
C.Fou.Spa.Dbl.MLn.Met	renamed	name	Four Knights Game: Symmetrical, Metger Unpin	2023-04-04		lichess-org/chess-openings, pull request #120 'Four Knights Game: Spanish Variation fixes' by SebasF1349: https://github.com/lichess-org/chess-openings/pull/120	attested	renamed to 'Four Knights Game: Spanish Variation, Symmetrical, Metger Unpin' on 2023-04-04
C.Fou.Spa.Dbl.MLn.Svn	renamed	name	Four Knights Game: Svenonius Variation	2023-04-04		lichess-org/chess-openings, pull request #120 'Four Knights Game: Spanish Variation fixes' by SebasF1349: https://github.com/lichess-org/chess-openings/pull/120	attested	renamed to 'Four Knights Game: Spanish Variation, Svenonius Variation' on 2023-04-04
C.Fou.Spa.Dbl.MLn.Tar	renamed	name	Four Knights Game: Symmetrical, Tarrasch Variation	2023-04-04		lichess-org/chess-openings, pull request #120 'Four Knights Game: Spanish Variation fixes' by SebasF1349: https://github.com/lichess-org/chess-openings/pull/120	attested	renamed to 'Four Knights Game: Spanish Variation, Symmetrical, Tarrasch Variation' on 2023-04-04
C.Fou.Spa.Dbl.MLn.d3	renamed	name	Four Knights Game: Double Spanish	2023-04-04		lichess-org/chess-openings, pull request #120 'Four Knights Game: Spanish Variation fixes' by SebasF1349: https://github.com/lichess-org/chess-openings/pull/120	attested	renamed to 'Four Knights Game: Spanish Variation, Double Spanish' on 2023-04-04
C.Fou.Spa.Ran	renamed	name	Four Knights Game: Ranken Variation	2023-04-04		lichess-org/chess-openings, pull request #120 'Four Knights Game: Spanish Variation fixes' by SebasF1349: https://github.com/lichess-org/chess-openings/pull/120	attested	renamed to 'Four Knights Game: Spanish Variation, Ranken Variation' on 2023-04-04
C.Fou.Spa.Rub.Be2	renamed	name	Four Knights Game: Rubinstein Countergambit	2023-04-04		lichess-org/chess-openings, pull request #120 'Four Knights Game: Spanish Variation fixes' by SebasF1349: https://github.com/lichess-org/chess-openings/pull/120	attested	renamed to 'Four Knights Game: Spanish Variation, Rubinstein Variation' on 2023-04-04
C.Fou.Spa.Rub.MLn.Mar	renamed	name	Four Knights Game: Spanish Variation, Classical Variation, Marshall Gambit	2023-04-04		lichess-org/chess-openings, pull request #120 'Four Knights Game: Spanish Variation fixes' by SebasF1349: https://github.com/lichess-org/chess-openings/pull/120	attested	renamed to 'Four Knights Game: Spanish Variation, Rubinstein Variation, Marshall Gambit' on 2023-04-04
C.Fou.Spa.Spl	renamed	name	Four Knights Game: Spielmann Variation	2023-04-04		lichess-org/chess-openings, pull request #120 'Four Knights Game: Spanish Variation fixes' by SebasF1349: https://github.com/lichess-org/chess-openings/pull/120	attested	renamed to 'Four Knights Game: Spanish Variation, Spielmann Variation' on 2023-04-04
C.Pet.Thr.Fou.Gun	renamed	name	Four Knights Game: Gunsberg Counterattack	2023-04-04		lichess-org/chess-openings, pull request #120 'Four Knights Game: Spanish Variation fixes' by SebasF1349: https://github.com/lichess-org/chess-openings/pull/120	attested	renamed to 'Four Knights Game: Spanish Variation, Gunsberg Counterattack' on 2023-04-04
C.Fou.Spa.Dbl.MLn.Blk	renamed	name	Four Knights Game: Spanish Variation, Symmetrical, Blake Variation	2023-04-08		lichess-org/chess-openings, commit 3d8f1fe0a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/3d8f1fe0a	attested	renamed to 'Four Knights Game: Spanish Variation, Symmetrical Variation, Blake Variation' on 2023-04-08
C.Fou.Spa.Dbl.MLn.Met	renamed	name	Four Knights Game: Spanish Variation, Symmetrical, Metger Unpin	2023-04-08		lichess-org/chess-openings, commit 3d8f1fe0a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/3d8f1fe0a	attested	renamed to 'Four Knights Game: Spanish Variation, Symmetrical Variation, Metger Unpin' on 2023-04-08
C.Fou.Spa.Dbl.MLn.Tar	renamed	name	Four Knights Game: Spanish Variation, Symmetrical, Tarrasch Variation	2023-04-08		lichess-org/chess-openings, commit 3d8f1fe0a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/3d8f1fe0a	attested	renamed to 'Four Knights Game: Spanish Variation, Symmetrical Variation, Tarrasch Variation' on 2023-04-08
D.Sla.Che	renamed	name	Slav Defense: Chameleon Variation	2023-07-24		lichess-org/chess-openings, pull request #124 'Update d.tsv' by sergi-nda: https://github.com/lichess-org/chess-openings/pull/124	attested	renamed to 'Slav Defense: Chebanenko-Chameleon Variation' on 2023-07-24
D.Sla.Che.Adv	renamed	name	Slav Defense: Chameleon Variation, Advance System	2023-07-24		lichess-org/chess-openings, pull request #124 'Update d.tsv' by sergi-nda: https://github.com/lichess-org/chess-openings/pull/124	attested	renamed to 'Slav Defense: Chebanenko-Chameleon Variation, Advance System' on 2023-07-24
D.Sla.Che	renamed	name	Slav Defense: Chebanenko-Chameleon Variation	2023-07-25		lichess-org/chess-openings, commit 70e05585d by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/70e05585d	attested	renamed to 'Slav Defense: Chebanenko Variation' on 2023-07-25
D.Sla.Che.Adv	renamed	name	Slav Defense: Chebanenko-Chameleon Variation, Advance System	2023-07-25		lichess-org/chess-openings, commit 70e05585d by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/70e05585d	attested	renamed to 'Slav Defense: Chebanenko Variation, Advance System' on 2023-07-25
B.Sic.Alp.Dd6.MLn.Nc6.BPD	renamed	name	Sicilian Defense: Delayed Alapin, Basman-Palatnik Double Gambit	2023-08-22		lichess-org/chess-openings, commit 0024dd4b3 by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/0024dd4b3	attested	renamed to 'Sicilian Defense: Delayed Alapin Variation, Basman-Palatnik Double Gambit' on 2023-08-22
B.Sic.Alp.Dd6.MLn.Nc6.BPg	renamed	name	Sicilian Defense: Delayed Alapin, Basman-Palatnik Gambit	2023-08-22		lichess-org/chess-openings, commit 0024dd4b3 by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/0024dd4b3	attested	renamed to 'Sicilian Defense: Delayed Alapin Variation, Basman-Palatnik Gambit' on 2023-08-22
B.Sic.Fre.c3	renamed	name	Sicilian Defense: Delayed Alapin Variation	2023-08-22		lichess-org/chess-openings, commit 0024dd4b3 by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/0024dd4b3	attested	renamed to 'Sicilian Defense: Delayed Alapin Variation, with e6' on 2023-08-22
B.Sic.Mod.c3	renamed	name	Sicilian Defense: Delayed Alapin	2023-08-22		lichess-org/chess-openings, commit 0024dd4b3 by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/0024dd4b3	attested	renamed to 'Sicilian Defense: Delayed Alapin Variation, with d6' on 2023-08-22
B.Sic.Old.Nc3.Bc4.Nf6	renamed	name	Sicilian Defense: Closed, Anti-Sveshnikov Variation	2023-10-28		lichess-org/chess-openings, pull request #133 'B30 fixes' by jdart1: https://github.com/lichess-org/chess-openings/pull/133	attested	renamed to 'Sicilian Defense: Closed, Anti-Sveshnikov Variation with .. Nf6' on 2023-10-28
C.Ita.Giu.Eis	renamed	name	Italian Game: Giuoco Piano, Eisinger Variation	2023-11-18		lichess-org/chess-openings, pull request #141 'fix classification for Giuoco Piano/Two Knights (C53-C56), add some positions' by jdart1: https://github.com/lichess-org/chess-openings/pull/141	attested	renamed to 'Italian Game: Classical Variation, Eisinger Variation' on 2023-11-18
C.Ita.Giu.Grc.Ghu	renamed	name	Italian Game: Giuoco Piano, Ghulam-Kassim Variation	2023-11-18		lichess-org/chess-openings, pull request #141 'fix classification for Giuoco Piano/Two Knights (C53-C56), add some positions' by jdart1: https://github.com/lichess-org/chess-openings/pull/141	attested	renamed to 'Italian Game: Classical Variation, Ghulam-Kassim Variation' on 2023-11-18
C.Ita.Giu.Mes	renamed	name	Italian Game: Giuoco Piano, Mestel Variation	2023-11-18		lichess-org/chess-openings, pull request #141 'fix classification for Giuoco Piano/Two Knights (C53-C56), add some positions' by jdart1: https://github.com/lichess-org/chess-openings/pull/141	attested	renamed to 'Italian Game: Classical Variation, Mestel Variation' on 2023-11-18
C.Ita.Two.O-O.Bc5.Bg5	renamed	name	Italian Game: Giuoco Piano	2023-11-18		lichess-org/chess-openings, pull request #141 'fix classification for Giuoco Piano/Two Knights (C53-C56), add some positions' by jdart1: https://github.com/lichess-org/chess-openings/pull/141	attested	renamed to 'Italian Game: Two Knights Defense' on 2023-11-18
D.QPG.Chi.e6.Bf4	renamed	name	Rapport-Jobava System	2023-12-17		lichess-org/chess-openings, commit f34713b71 by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/f34713b71	attested	renamed to 'Rapport-Jobava System, with e6' on 2023-12-17
A.Ama.Par.Gen	renamed	name	Amar Opening: Gent Gambit	2024-02-09		lichess-org/chess-openings, pull request #163 'Amar Gambit -> Paris Gambit' by Malorra: https://github.com/lichess-org/chess-openings/pull/163	attested	renamed to 'Amar Opening: Paris Gambit, Gent Gambit' on 2024-02-09
C.Pet	renamed	name	Russian Game	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense' on 2024-06-12
C.Pet.Bc4	renamed	name	Russian Game: Italian Variation	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense: Italian Variation' on 2024-06-12
C.Pet.Cls.Bd3.Bd6	renamed	name	Russian Game: Classical Attack, Marshall Variation	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense: Classical Attack, Marshall Variation' on 2024-06-12
C.Pet.Cls.Bd3.Bd6.O-O.Chi	renamed	name	Russian Game: Classical Attack, Marshall Variation, Chinese Gambit	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense: Classical Attack, Marshall Variation, Chinese Gambit' on 2024-06-12
C.Pet.Cls.Bd3.Bd6.O-O.Mar	renamed	name	Russian Game: Classical Attack, Marshall Trap	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense: Classical Attack, Marshall Trap' on 2024-06-12
C.Pet.Cls.Bd3.Bd6.O-O.Sta	renamed	name	Russian Game: Classical Attack, Staunton Variation	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense: Classical Attack, Staunton Variation' on 2024-06-12
C.Pet.Cls.Bd3.Bd6.O-O.Tar	renamed	name	Russian Game: Classical Attack, Tarrasch Variation	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense: Classical Attack, Tarrasch Variation' on 2024-06-12
C.Pet.Cls.Bd3.Nc6	renamed	name	Russian Game: Classical Attack, Mason-Showalter Variation	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense: Classical Attack, Mason-Showalter Variation' on 2024-06-12
C.Pet.Cls.Bd3.Nc6.O-O.Brg	renamed	name	Russian Game: Classical Attack, Berger Variation	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense: Classical Attack, Berger Variation' on 2024-06-12
C.Pet.Cls.Bd3.Nc6.O-O.Brw	renamed	name	Russian Game: Classical Attack, Chigorin Variation, Browne Attack	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense: Classical Attack, Chigorin Variation, Browne Attack' on 2024-06-12
C.Pet.Cls.Bd3.Nc6.O-O.Ch2	renamed	name	Russian Game: Classical Attack, Chigorin Variation, Main Line	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense: Classical Attack, Chigorin Variation, Main Line' on 2024-06-12
C.Pet.Cls.Bd3.Nc6.O-O.Chg	renamed	name	Russian Game: Classical Attack, Chigorin Variation	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense: Classical Attack, Chigorin Variation' on 2024-06-12
C.Pet.Cls.Bd3.Nc6.O-O.Jae	renamed	name	Russian Game: Classical Attack, Jaenisch Variation	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense: Classical Attack, Jaenisch Variation' on 2024-06-12
C.Pet.Cls.Bd3.Nc6.O-O.Kra	renamed	name	Russian Game: Classical Attack, Krause Variation	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense: Classical Attack, Krause Variation' on 2024-06-12
C.Pet.Cls.Bd3.Nc6.O-O.Mrc	renamed	name	Russian Game: Classical Attack, Maróczy Variation	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense: Classical Attack, Maróczy Variation' on 2024-06-12
C.Pet.Cls.MLn.O-O	renamed	name	Russian Game: Classical Attack, Mason Variation	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense: Classical Attack, Mason Variation' on 2024-06-12
C.Pet.Coc	renamed	name	Russian Game: Cochrane Gambit	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense: Cochrane Gambit' on 2024-06-12
C.Pet.Coc.Bc4	renamed	name	Russian Game: Cochrane Gambit, Bishop Check Line	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense: Cochrane Gambit, Bishop Check Line' on 2024-06-12
C.Pet.Coc.Kin	renamed	name	Russian Game: Cochrane Gambit, Center Variation	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense: Cochrane Gambit, Center Variation' on 2024-06-12
C.Pet.Mod	renamed	name	Russian Game: Modern Attack	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense: Modern Attack' on 2024-06-12
C.Pet.Mod.Nxe4.Bd3	renamed	name	Russian Game: Modern Attack, Center Variation	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense: Modern Attack, Center Variation' on 2024-06-12
C.Pet.Mod.Nxe4.Bd3.Nc6	renamed	name	Russian Game: Modern Attack, Murrey Variation	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense: Modern Attack, Murrey Variation' on 2024-06-12
C.Pet.Mod.Stn.Bb5	renamed	name	Russian Game: Modern Attack, Tal Gambit	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense: Modern Attack, Tal Gambit' on 2024-06-12
C.Pet.Mod.Stn.Qe2	renamed	name	Russian Game: Modern Attack, Steinitz Variation	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense: Modern Attack, Steinitz Variation' on 2024-06-12
C.Pet.Mod.Stn.Qxd4	renamed	name	Russian Game: Modern Attack, Center Attack	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense: Modern Attack, Center Attack' on 2024-06-12
C.Pet.Mod.d5	renamed	name	Russian Game: Modern Attack, Symmetrical Variation	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense: Modern Attack, Symmetrical Variation' on 2024-06-12
C.Pet.Mod.exd4	renamed	name	Russian Game: Modern Attack	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense: Modern Attack' on 2024-06-12
C.Pet.Nxe5	renamed	name	Russian Game	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense' on 2024-06-12
C.Pet.Nxe5.Nxe4	renamed	name	Russian Game: Damiano Variation	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense: Damiano Variation' on 2024-06-12
C.Pet.Nxe5.Nxe4.Qe2	renamed	name	Russian Game: Damiano Variation, Kholmov Gambit	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense: Damiano Variation, Kholmov Gambit' on 2024-06-12
C.Pet.Nxe5.d6	renamed	name	Russian Game	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense' on 2024-06-12
C.Pet.Nxe5.d6.Nc4	renamed	name	Russian Game: Paulsen Attack	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense: Paulsen Attack' on 2024-06-12
C.Pet.Nxe5.d6.Nd3	renamed	name	Russian Game: Karklins-Martinovsky Variation	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense: Karklins-Martinovsky Variation' on 2024-06-12
C.Pet.Nxe5.d6.Nf3	renamed	name	Russian Game	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense' on 2024-06-12
C.Pet.Nxe5.d6.Nf3.Nxe4	renamed	name	Russian Game	2024-06-12		lichess-org/chess-openings, commit b088bdd5a by Niklas Fiekas: https://github.com/lichess-org/chess-openings/commit/b088bdd5a	attested	renamed to 'Petrov's Defense' on 2024-06-12
